,0,1
launched,-1.53827391792,0.254078856139
lavender,0.0426836379484,4.06544845311
lavish,3.62325526067,-6.8980160962
law,5.68935897919,-3.9856010222
lawful,3.36492506279,-2.76267955932
lawless,2.56946477023,-0.572421349397
laws,-2.49375933238,-0.154973613427
lax,2.40968733635,-8.43707324558
lay,-2.71225817828,4.67661244517
layer,0.04904029254,3.63217778161
layers,-2.19974629526,2.28215323218
laying,0.237339575181,5.58184864394
lazily,1.51187629728,4.37578871072
lazuli,-0.827750408085,-0.134598669424
lazy,-0.565360377251,4.57764829715
lead,-1.68987571248,-3.27722378586
leaded,-0.700961346236,3.17590162793
leaden,0.623414329124,1.99737447228
leader,1.59526173145,1.99949413399
leaders,4.85158032145,-7.86914431467
leading,-0.54217887799,4.66247094999
leads,2.65964895227,-5.6232672362
leaf,-1.12456138293,4.27569564584
leafshaped,-0.619633043471,-0.319228034037
leafy,2.55533836421,0.228198333961
league,0.656836718057,2.21294494898
leagues,-3.19226778533,0.403300489381
leaked,0.9443364439,4.1595431683
leaking,1.04871261312,4.16909899588
leal,1.42516480128,-6.92897623089
lean,-1.33148480301,2.89088131525
leaned,-5.15587399006,4.57180925836
leaning,-3.24541731933,5.46049892799
leap,-2.63192720812,-1.21798806297
leaping,-3.0287476465,3.47359540823
leapt,-4.8149821326,4.89252101503
learn,-1.46549800015,-4.37691009111
learned,-3.01197056553,-4.90683848863
learning,1.90005676826,-6.27927823164
learns,0.570200325538,-7.46874176507
least,-2.6711908942,-2.33244890259
leather,-1.83047809724,1.50230875289
leatherbound,0.0691064447597,3.79450052626
leathern,-0.485417160992,4.50707112004
leathers,0.736769901856,6.26040082723
leathery,-1.19417128183,4.61082219622
leave,-1.26315224655,-4.09629199694
leaves,-2.42789065122,2.30453420662
leaving,2.3401929512,4.75728502779
leavings,5.00843187472,-7.3017832379
led,-5.37590172354,2.50137587245
ledge,1.63076678459,2.01580027318
ledgers,4.02930910919,-5.82377648815
leech,3.0532386544,-3.86609678515
leeched,0.961463954178,-7.20651910528
leeches,1.40952169783,-1.64864676221
leek,3.85843247166,-7.92769967767
leeks,-1.39087682778,0.958443842357
leering,3.1286854285,-5.71619796342
lefford,2.04481817506,-1.35235740892
left,-1.20036486134,6.41940146211
lefthand,-0.525676087677,1.332620539
leg,-3.57679457644,5.21702085744
legacy,4.07492931805,-1.01531612778
legend,-0.525463451578,-2.31597089404
leggings,0.0425102588788,5.04865188647
legions,5.04609508951,-4.47106742482
legs,-4.72066335481,3.2639987491
lem,-4.83482481227,0.63576427696
lemon,1.43505340497,5.70464904678
lemoncloak,2.09729465411,5.95151171483
lemons,0.487210947664,0.47534523676
lemonwood,3.64714770864,-3.15960298414
lemore,2.91203709153,-7.58081219411
lems,-0.668311301293,3.67632384625
lend,0.467874593084,-5.66046976377
length,-1.19004515744,1.64861501035
lengthy,3.36055281924,-8.47656382522
lens,0.949772912858,0.174138148284
lent,1.2271991421,-4.70481493259
lenyl,1.50479160335,-2.61365299015
leo,0.332530192815,-1.36608437916
leobald,0.289875297944,-1.47617556602
leobalds,2.14460873426,-2.01241715862
leona,3.08332471565,-3.1038337578
leonette,2.48252529569,-2.22996299357
leos,3.27472595466,-3.88711634679
leslyn,0.194653992781,-1.48745718395
less,-3.21022276651,-3.69804242132
lesser,-1.33353484709,2.34117358304
lesson,-0.0595042729055,-5.03800099144
lessons,0.64268003841,-6.81048204654
lest,0.425997830791,-6.1043847198
lester,2.88043207785,-3.4592540956
let,-1.44125157969,-4.37614238356
lets,-0.77826304679,-5.1034332492
letter,-0.144887231322,-4.00924168933
letters,1.12794997585,-4.57343328009
letting,1.77087491731,3.87468035844
level,0.290572357107,2.94999839043
leveled,0.623356803133,1.08686757114
levels,5.08066737711,-5.20103464352
leviathan,4.65568755409,-5.71299942531
levies,3.06965860223,-0.786207297917
lew,1.02355736815,-2.7209987427
lewyn,3.28304148459,-2.69775557827
lewys,3.28070114625,-3.21428118069
leyton,1.87435749317,-1.81234324721
leytons,0.514900264324,-1.32384747419
lf,3.84360782351,-9.21173528181
lharys,1.60010771191,3.48264678521
lhazar,4.9023774471,-4.77805577789
lhazareen,5.09450515428,-4.06439381274
lhazarene,4.94484624914,-7.87163363473
liar,-1.42750466684,-6.20327250822
liars,5.70720214737,-5.16111628635
library,-2.09027991419,1.64009415249
lice,3.94158482535,-6.78144219552
lichen,-0.904410924544,3.19560558962
lichyard,2.65962814632,0.993823652761
lick,0.524310094803,0.733422364744
licked,-4.89067142901,4.23884381661
licking,-2.22073450776,5.25655257233
lickspittle,-0.546861653839,-2.26849882895
lickspittles,4.78212895327,-8.12016297768
lid,2.10358430067,4.3513762224
liddle,1.07027753348,-2.7909102174
liddles,2.09562686635,0.954026252599
lie,-1.29604506362,-4.68365219542
lied,-2.0944397929,-4.71366818576
liege,-0.755212241121,-3.33214721517
lies,0.680510943203,-4.44047663159
life,0.271164041042,-3.9319703005
lifes,-0.0244618293828,5.58051249752
lifetime,2.24081003263,-5.70546394817
lift,-3.78789104757,-1.01220042263
lifted,-5.16309972481,4.13583837076
lifting,0.436936330796,6.61296887234
light,-2.78585497913,1.73045822973
lightbringer,2.47134921369,0.898940542248
lighten,-0.184926501244,-2.15986530748
lighter,2.6312494497,-0.465797138629
lightest,2.8754372469,0.557272532298
lightheaded,0.511724497373,-8.67023246978
lighting,2.32818547566,0.854518254456
lightly,-4.02230570885,5.0096903926
lightning,-3.11174326573,2.3610225111
lights,-0.835986532335,3.07197693615
like,-2.71166532195,0.379763499494
liked,-2.80144176053,-5.11328867145
likely,-0.721873659167,-7.03453117474
likeness,-1.42436593854,2.90273006098
likes,-0.560731844024,-4.71519080149
likewise,4.83969122016,-2.6881169888
liking,-0.0536945629587,-5.46274500539
lilac,0.232902088201,3.45275729457
limb,-2.23883511007,4.07324939784
limbs,-3.2829336804,3.62860400084
lime,0.870982870382,-2.79513893671
limes,0.801896461018,0.575476150841
limited,3.88863510035,-7.21483930199
limp,-1.70468581487,5.70647455082
limped,-4.47028480387,5.353120379
limper,4.73616770714,-1.25031064818
limping,1.862188542,3.97421204815
line,4.20061644132,2.69001363111
lineage,4.55665363872,-8.34016459465
lined,-1.89409222414,2.60177554812
linen,-1.62506747438,2.10099112447
lines,-3.05954969551,2.92320896544
linger,-0.819528881679,-5.07086696361
lingered,-2.94590598045,-0.267576150724
lingering,1.71491958022,-2.79327052131
lining,-0.00572728135998,3.88145094894
link,-0.419081217485,-0.55390983098
linked,-0.970163130005,2.93838908668
links,-1.66160439212,3.26644024187
lintel,2.25260568638,1.74849194553
lion,4.91951906173,3.44805431569
lioncrested,-1.31276625905,4.05562849574
lioness,-1.13684898358,0.0319915512464
lions,-1.46155537612,4.35308477427
lionstar,2.59402160072,-5.19180328352
lip,-4.29632204903,4.56701638824
lips,-4.69912119204,3.38366398176
liquid,-0.924924649003,3.96281462617
list,4.29686417617,0.195177502953
listen,-1.60098654123,-4.15528805328
listened,-4.05213054598,-2.19662646159
listening,-0.237156374149,-2.23347943104
listing,2.16399814097,-0.860259012239
listlessly,-1.18450031413,-0.376396298689
lists,-1.81842107474,1.44496312106
lit,-2.58504840091,3.29065093382
lithe,-4.12752621026,0.7762096749
litter,0.171272406459,6.73838728338
littered,-0.859465152699,4.9691958641
litters,1.78873372684,-2.35773250978
little,-2.78934202668,-2.20973203291
littlefinger,-2.94494062062,-6.07134067348
littlefingers,0.95869009975,5.42058645184
live,-1.77459393949,-4.11847689084
lived,-2.83293339895,-3.1325067842
lively,1.87820954917,-5.18566933602
liver,4.49769903657,-7.12502930091
livery,2.21684353929,0.0609663224092
lives,-2.71127219666,-0.131339212497
living,5.56719041548,-1.1393490971
lizard,-0.800715757329,0.398185002199
lizardlions,0.879031220617,1.06436209062
load,-0.0483577985329,4.10201390168
loaded,-0.562047948614,4.99590318381
loading,1.1555941173,-1.3060709422
loads,1.77588084944,2.10263730846
loaf,4.60925638812,3.69598211047
loans,4.7806108162,-5.62250896318
loath,-0.243778264147,-6.14892166668
loathing,0.485335297885,1.85391695621
loaves,0.0843320008885,3.20443605548
lobstered,-1.41323631213,4.07780899717
local,5.23950266319,-3.98296409187
locals,5.17537534629,-5.29303617219
lock,4.12300665694,4.18994755134
locke,-0.436734351081,-1.33180491191
locked,1.27867287945,4.8338801579
locks,-0.273947964805,4.85058669647
locust,4.53583870768,-7.99981068106
locusts,4.27002053822,-6.2598041115
lodged,0.74152995979,5.52460619978
loffrey,5.22250871362,-3.2608221421
loft,2.21123492231,4.10950057835
lofty,1.82790535983,0.324443312338
log,-0.931597311837,4.18271609247
logs,-3.21440547776,2.32743006238
loins,3.01816680547,0.585848453825
lolling,-0.0142654335955,1.2143094327
lollys,0.827614050533,-2.54917501126
lollyss,4.67146956464,-7.05793553992
lomas,5.48209862323,-2.10817734957
lommy,-4.49292168671,-3.67491245379
lommys,3.45987852673,-8.19127626258
lone,1.98100169722,0.163138158292
lonely,1.13076307742,-3.08588550795
long,-3.35620532498,-0.228573375697
longaxe,-0.913315603101,6.17745207438
longaxes,-1.78642478566,1.99758393178
longbough,5.41496375115,-2.20993642439
longbow,-0.628727957706,6.10492849212
longbows,-0.806049899353,3.04108676743
longclaw,-1.90098918314,6.19130564778
longer,-2.98631922105,-3.86069598635
longest,5.34043549061,-3.82928288667
longfaced,1.21998519378,-3.85071166833
longhall,0.502156645221,2.19661056966
longing,-0.246139412626,1.29892403419
longlegged,-0.826635247483,1.39230192537
longship,-0.90672000354,0.14694375484
longships,0.030873009784,2.46208995498
longspear,2.09518535638,-3.1955379532
longsword,-4.04944958306,4.42395076798
longswords,-0.720401393799,3.89443845353
longtable,3.0792437247,-3.48757406366
longwater,4.5225694129,-8.02230318214
longwaters,3.69932226436,-7.88614553222
look,-3.8315841403,-1.53885002737
looked,-4.44085483107,-3.268421807
looking,-3.72114393706,-1.68123522638
looks,-4.19666201349,-3.44338404739
loom,4.39684029433,-7.16317304957
loomed,2.46960074163,2.36129075212
looming,-2.58864764789,2.84690894682
loop,2.5782879366,2.65523988773
looped,0.212893820203,5.49785319558
loops,1.30838394245,3.84258208796
loose,-1.09848904182,6.17688665741
loosed,-1.81310377643,-0.739550124366
loosely,0.580549736184,4.19154007985
loosened,-1.03927528327,3.24887800695
loosing,1.54912140734,2.87330936213
loot,1.43802962835,-2.93392856314
looted,1.53275982603,-0.779637000209
looters,5.14103681111,-7.74772306278
looting,2.96631743407,-0.0923641715785
lop,-0.314390392085,-1.0067942588
loped,2.07701051377,5.46060667865
lophand,0.841825000025,-0.684813148346
loping,-1.96292083539,3.59624754287
lopped,1.14884670421,1.34731279585
loraq,1.5683186371,-8.00041384075
loras,5.07336936005,2.24905376327
lorass,5.81468825953,-1.90205503256
lorath,5.04762122219,-4.23959707846
lorathi,5.58178418964,-6.95225276418
lorch,-0.95528323924,-1.09862131879
lord,4.33269456323,-0.207349189878
lordling,5.30608155616,-1.56513398579
lordlings,-2.22698837295,4.10925434529
lordly,5.40746850349,-4.67057950666
lords,-3.61984801673,0.652202044735
lordship,3.82642087171,-1.63256063276
lordships,3.63756012621,-1.82231919633
lordsport,2.89225860725,-2.77502198562
lorent,5.29040877362,-2.4228660574
loreza,3.31932164101,-4.29750601278
lorren,-1.56062989953,4.36434312179
lose,-0.82982326738,-4.51211362656
losing,5.32628366899,-3.16780071766
loss,4.30864886263,-5.36646880864
losses,1.68950142579,-6.7441857675
lost,2.15247556552,-2.04451823337
lot,5.51560398728,0.800540411857
lothar,0.404496572658,-1.30946624346
lothars,1.27903505127,-1.55266653542
lothor,-0.891271405138,-1.36451642585
lothston,1.55198823519,-2.919745114
lots,4.95065935539,-0.628479275877
lotus,1.06038999656,-2.79219911888
loud,-4.14879632149,-1.4416554059
louder,3.20718273834,-0.236801219239
loudest,2.37966583676,2.21918745048
loudly,-3.03140558562,-5.71145180472
lout,-1.120650104,-0.319732568729
love,-1.90835535252,-4.37974116706
loved,-2.1064137103,-4.84548976947
lovely,-1.61451223568,-6.28549642473
lover,-0.0054094631673,-3.10074613664
lovers,-0.703140654371,0.353862208857
loves,-0.841732450387,-4.9832655202
loving,1.28437810899,-5.87250806221
low,-2.53981839799,3.16041906085
lowborn,1.77817040222,-8.56428176024
lower,-2.31413194342,4.65353891539
lowered,-5.14372716261,4.21809644761
lowering,-0.580699362622,-2.80530938307
lowest,3.12491551969,1.18829395938
lowhanging,-1.08011346234,-0.888689884182
loyal,0.25095506967,-4.57860667041
loyally,0.612920808438,-8.29915671978
loyalties,4.82491365246,-5.17633955595
loyalty,0.84769340392,-4.5398283699
lu,4.50518665851,-8.04703359496
lucamore,4.46173507353,-5.37638831376
lucan,1.91647038436,-8.3531044463
lucas,0.356159181199,-1.47105113557
luceon,-1.84658231779,-2.48301433504
lucias,2.88447125329,-2.54768073529
lucifer,4.61482785768,-8.22202625052
luck,0.0415055001026,-6.11595922747
lucky,-0.135191085959,-6.88904439862
lucos,3.33916567117,-3.38699927098
ludicrous,1.81419848462,-9.29875104658
luke,0.941720391886,-2.93582000772
lum,4.47767609018,-8.48172309085
lumbered,1.8072933505,4.36008613062
lumbering,1.30103388928,3.4118605492
lump,3.65424501825,-6.52430446407
lumps,2.36912020683,-0.545134684484
lumpy,0.234731160348,4.16434715911
lumpyhead,-0.930786504216,-5.93731555487
lunged,1.27895100832,6.19960785904
lungs,0.0951091988254,6.12352785168
lurch,1.26532871638,1.23975023574
lurched,-4.94298501066,4.77352381725
lurching,1.6295876203,2.81493343306
lure,0.821447519972,-6.36939853578
lurked,1.31390962541,-3.83352014046
lurking,4.90851166343,-4.2871219276
lust,1.67672156269,0.0939334553082
lusted,4.53652792317,-8.25686564016
lustily,1.04501855029,-2.53874205812
lusts,4.52300539539,-7.77678322493
lusty,-1.05077853194,0.413046807688
lute,-0.761870818128,4.83329618542
luthor,1.0861214589,-1.59851714338
luthors,0.57304467913,-1.4387393419
luton,4.49396817349,-7.91364803288
luwin,-4.02421988926,-2.41789764296
luwins,2.36990152003,4.13875808244
lyanna,1.20885166575,-5.41786575048
lyannas,1.45516845811,2.48188770359
lydden,3.04251585357,-2.59500189899
lye,0.87954321903,-2.63492895404
lying,-1.85699291717,-1.77120669287
lyle,0.13343825775,-1.51727934835
lymond,0.509171383882,-1.56978674995
lyn,-0.907186510559,-1.13445366752
lynderly,3.41925875529,-4.55252021581
lynesse,2.98009131416,-2.96510734369
lyonel,-0.583796335807,-1.14825674923
lys,4.18176561953,1.00439859354
lysa,1.96296541732,-1.58592952572
lysas,2.54462223208,-2.65018240749
lysene,2.1214199594,0.518898138393
lyseni,2.36017931441,1.07131415936
lysono,4.0349347357,-8.074794577
lythenes,0.481877818664,-1.39816764323
m,3.14616905412,-0.134098275866
m1ord,0.610566172147,-6.03738430764
maar,4.00984316081,-8.01267452091
mace,0.916926843144,-1.26906906444
maces,0.542561722557,-1.53166825698
mad,-0.425553777731,-5.94956434489
maddened,2.55726930099,-0.554269431242
madder,3.59755796066,-9.00978133508
maddy,3.40396243077,-5.58527939169
made,-1.13184494219,0.582747141618
madman,-0.784123307574,-2.01827371439
madmen,4.92985722145,-7.20205337262
madness,-0.635310974204,-5.82960237748
maege,1.94721461212,-1.65127441279
maegelles,0.486567116808,-1.33747384319
maegi,-1.93728983997,-1.66430942303
maegor,5.5448670558,-4.02341052192
maegors,0.141053911477,2.71595170508
maelys,5.11353824653,-7.52667903342
maester,-3.78584398674,-2.20552000776
maesters,4.53617731003,0.352453781426
mag,2.69700151594,-0.35330061971
mage,4.33312545181,-4.29911322163
mages,2.85207485765,0.0816449451891
maggots,-1.38340961912,1.58655767188
maggy,4.82002415216,-7.1743947754
maggys,3.13963143183,-5.63224088749
magic,5.58548089475,-4.03641044091
magical,0.437270571143,-1.34302463488
magics,4.04751763585,-2.865185218
magister,-3.7105672612,-3.64444895683
magisters,3.3557747225,0.00759153860305
magnar,3.75742233037,1.28505749776
magnificence,0.865294580454,-7.36927740762
magnificent,-0.619267095933,5.18980520083
mago,5.30726361508,-6.71019779029
maid,0.900561929784,-1.43523657791
maiden,-2.22720668448,-1.35885406736
maidenhead,-0.341198604562,-5.60541749549
maidenhood,-0.242467481644,-5.62606927389
maidenpool,4.08582199693,-1.23959316959
maidens,-0.773673604655,3.3890935785
maidenvault,3.60391537322,-1.63927895701
maids,-0.366014310412,1.36827177584
mail,-1.65393023583,1.79187383903
mailed,-2.93609050641,4.81636701119
maimed,0.281492402834,5.31939744574
main,-2.67582384482,1.4186978202
mainland,4.56787386258,-4.96324106356
majesty,3.92676712367,-9.10053232137
make,-1.4124541016,-3.96201016152
makes,-2.13306164585,-5.24931141237
making,1.13107178402,2.15431233125
malaquo,4.34327682912,-7.64727418239
male,-0.446486294455,2.13071221029
malegorn,6.38532196037,-5.30996715113
malice,0.829030254823,-2.6371834653
mallador,-0.907039876395,-1.32404157213
mallister,1.52742162427,-0.576765088685
mallisters,2.64218281073,1.74532341663
mammoth,-1.20119602543,-1.66099693014
mammoths,-2.577979395,2.54483832038
man,3.10156036802,-0.572997470365
manacles,2.15266024444,4.09532559124
manage,-1.02887695991,-5.18691219348
managed,-3.35240108399,-1.70560240301
manatarms,-1.70467858428,0.498989600183
mance,-2.35646650759,-2.54161585938
mances,4.96073584196,-5.36592633712
mander,3.37605749122,1.62395820486
manderly,1.33576378043,-0.554006023951
manderlys,5.17354075742,-5.50641455141
mandon,5.02999747492,2.22308735278
mandons,5.82782366196,-1.7014248748
mandrake,4.00308548092,-7.44117169857
mane,-1.52320456488,2.48171505535
manfrey,5.59622496657,-1.96252769657
manfryd,3.76517209842,-6.48968108853
manhood,-2.58470398298,5.43903558035
manly,2.01150708896,-8.4741426512
manned,4.34643756585,-0.957235811882
manner,-3.14169373923,0.791524012509
manrock,0.456759772484,2.86779339812
mans,4.05331528045,4.31010339807
manse,2.30581990486,2.16584583479
manses,1.49660137257,0.883444469803
mantarys,3.94716334955,-6.82941469228
manticore,1.5483578591,0.602795779572
manticores,2.52995471799,1.19166211246
mantle,-1.52473757249,2.34628437038
mantlets,1.71589520936,-1.10068141909
manure,0.0629644493912,1.23683231992
manwoody,1.90754247011,-1.89927981935
many,-3.73280007887,-0.154326362428
manycolored,2.05747066211,0.748461956148
manyfaced,5.81766899321,-3.85550078528
map,1.45105015393,6.14322874259
maps,3.50950754211,3.5158249081
mar,3.1457180587,-6.09739419201
marble,-2.79712724208,2.57095942902
marbrand,0.477957442835,-0.298557821683
march,-1.25983910938,-3.1444561321
marched,-4.71337503561,5.20236114383
marcher,3.54342105064,-3.00721123262
marches,3.0091912134,1.34029019897
marching,4.81944059507,-0.071837127293
mare,-3.85873179282,5.18474307179
marei,0.547636524689,-4.60089261477
mares,0.555264315249,4.61327517626
margaery,2.24480983547,-1.95555454827
margaerys,2.72421132352,-2.41833739949
marghaz,4.43465934338,-8.00266227499
maric,3.37409115931,-3.98231933035
marillion,-2.62721556658,-6.29242397085
marissa,3.16469030852,-3.0607006085
mariya,2.2510983276,-2.01559493208
mark,1.92567804424,0.974417320653
marked,1.93386369646,2.17844349286
markedly,1.65941175586,-4.4847173376
market,3.39771902509,2.52634352677
markets,5.71670569734,-6.48947585912
marks,2.02823104486,4.37115872743
marlon,5.71736135363,-2.09561945482
maron,3.18026891828,-2.50299771487
maroon,-0.407431599545,-0.301884565168
marq,0.532213830641,-0.0952759217252
marriage,-0.103418609266,-4.17676813957
marriages,4.2650357054,-8.74512730975
married,-1.12593920453,-5.34044483111
marrow,3.960604405,-2.10470255732
marry,-1.68840706682,-4.19658791865
marrying,2.38215523002,-6.83814880282
marselen,4.58750371837,-8.03848713983
marsh,2.21548616086,-2.28396494294
marshal,4.41040538565,-4.66919843814
marshaling,3.7379784908,-8.76569018612
marshes,1.60282588473,1.13026755065
martell,1.72704521568,-1.67773675041
martells,2.69843803557,-8.64043375134
martin,5.43169680953,-2.23786814046
martyn,0.341044863266,-1.24642341871
marwyn,5.4691785845,-1.78259646956
marya,2.47085520264,-2.15731519875
masha,1.96602216293,-4.9373180045
mashed,0.434662680603,0.20609555636
mask,-1.04914888113,3.86030341019
masked,-1.28422087936,0.350507276379
masks,1.57718523897,2.24882754621
maslyn,3.72874695727,-6.90962845214
masonry,3.67771573957,-1.95832817994
masons,5.07367029773,-4.86990177983
mass,-1.5017159078,2.75068535358
massey,5.65616927145,-2.04885305626
masseys,4.14517560196,-3.51418359849
massing,2.88667373964,-0.0856161598848
massive,-2.03296248847,2.40271767941
mast,0.203721332053,4.81520605931
master,4.67950776234,-1.55234736589
masteratarms,-0.664363446789,-1.1512691286
mastered,5.49934634617,-6.57043563233
masters,-3.38350080412,-0.210537161306
mastiff,-1.48860748105,-0.371650452999
masts,-0.752419659082,2.82353583528
mat,-0.571565220014,4.71308340679
match,-0.131331321401,-5.23424863456
matched,-0.696672262851,4.64521449736
matches,5.74313758847,-5.13046689896
matching,-0.397211867279,5.81560115748
mate,1.5704997606,-1.79082533858
mates,3.16516145699,-1.51601233104
mathis,3.47037307565,-0.487187793719
mating,4.08620254703,-5.16556003779
mats,1.35788473833,4.46955308637
matted,-1.39257252619,5.6605063763
matter,-2.1940254596,-5.03234825234
mattered,-0.78865329381,-7.33486826727
matters,-0.31226651059,-4.57522195921
matthar,5.32722445115,-2.19371625704
matthos,0.801040247151,1.490666724
mattress,-0.146981198147,4.53041793492
maul,0.559683554867,-2.33964068791
mauls,-2.02832039429,2.02015477599
may,-2.65591047458,-5.55465496423
maybe,-1.40956916693,-5.40883598852
mayhaps,-0.0969067189155,-6.29916589996
maynard,5.86676780532,-2.15454876116
maz,-1.22561432145,-1.92801489665
maze,4.75350069786,3.51461081047
me,-3.47100525955,-3.47181395338
mead,-1.46396237511,4.35302199897
meadking,4.15121482149,-4.84501881796
meadowlark,5.06453329151,-7.22302789762
meadows,2.69652624926,-2.20948587837
meager,3.61467760037,-7.40212967178
meagre,4.37476999782,-7.73154662265
meal,-1.95746236352,-0.0194167349414
meals,0.760125518207,-0.298078477396
mean,-2.18014373086,-4.3477026822
meandering,2.14460233493,0.688266059263
meaner,4.22769920474,-4.42803614261
meaning,-0.213438664674,-4.62059755392
means,-1.21648760393,-4.35432449439
meant,-1.73874679402,-5.00144310875
meanwhile,4.22109554138,-6.47638457799
measure,5.46512336079,-2.34913086805
measured,0.17946499038,-3.10609461403
measuring,2.11251294556,-5.47238167396
meat,-1.63066141099,4.29805906568
meats,3.90640837408,-4.27608809833
meaty,-0.334800017744,5.03503268847
medallion,0.562787988389,5.68903834775
medallions,-1.31133189861,3.64542512595
meek,1.23029550829,-4.09364709078
meekly,0.414227019829,-6.0439343243
meera,-4.17376264181,-4.52084053747
meeras,0.101637452328,4.18614749233
meereen,4.60257219353,0.975683279999
meereenese,5.25711432891,-4.2757695694
meereens,4.71175714647,-4.4789917559
meet,-1.27919602763,-3.83359735559
meeting,4.67352028454,-0.777978481067
meetings,0.179648500697,-8.09584480934
meets,2.99595883928,-7.61532393228
megga,-3.00125396071,-0.884003868407
melancholy,0.778557781401,2.07245949866
melara,2.95131135194,-3.1396383781
melee,-1.86675817776,1.48421393516
melisandre,-2.45789932223,-5.93146977193
melisandres,0.519111410118,3.73376205257
mellario,3.10242542552,-3.08110678546
mellei,1.13337270785,-3.83459389534
melon,-1.26847899428,4.78359982612
melons,-1.88145595807,1.31796483446
melt,4.43855319268,-0.359545183097
melted,-2.99905846532,4.01476963107
melting,-3.22122608017,3.64042736581
member,5.20626833203,-1.28282643923
members,3.50967469351,0.642165494518
memories,1.27495563442,0.900156213716
memory,-2.48507272889,1.31405487647
men,-3.60330706318,0.167136255568
menagerie,4.39443930962,-7.31570291209
menatarms,-2.63214341726,3.96594414719
mend,1.37901301676,-7.28425529133
mended,1.77950422651,-2.46102011586
mens,-1.60164232741,3.52527711603
mention,1.29482147496,-5.81774588683
mentioned,0.432963328761,-7.31065885142
meraxes,2.28911918424,2.2531993498
merchant,1.78433668766,0.725541028898
merchanter,2.09699304226,-0.0531504470249
merchantmen,4.92295749037,-6.5724698544
merchants,-0.983427269028,4.01799222295
merciful,-0.247290629728,-6.02244332646
mercifully,3.66370978114,-6.09261349072
merciless,0.154462775752,-2.75888981529
mercy,-0.400423170057,-4.87558362348
mere,-0.799196418348,-0.548477128765
meredyth,3.19921779167,-3.75848682713
merely,4.43524175693,-8.08403415756
meribald,1.03803082761,-2.25832301222
meris,4.94756074964,-8.16924832783
merling,2.40726282709,-2.81256069703
merlon,-0.107317981119,0.136705927335
merlons,0.932248727451,2.23913749639
merlyn,3.07784538856,-3.22480161428
mermaid,4.10818875915,-8.44385396098
mermaids,4.40162370084,-4.00114293218
merman,1.42253801377,0.0248752901246
mermans,5.23123567433,-6.46629872619
mermen,0.864036633142,-3.35361787913
mero,0.993037846596,-2.2444783387
merreq,4.51685718582,-7.28513457269
merrett,2.48904674341,-3.49237793652
merretts,1.11183786442,-1.49870253427
merrily,0.713799639579,-2.36770658389
merriment,3.77064292884,-1.1218371323
merrit,1.34325764853,-2.66223578099
merry,1.87761311011,-1.84995652122
merryweather,1.99643225002,-1.66873699057
merryweathers,2.99966335404,-3.46679972045
meryn,5.14053030913,2.29067203275
mess,3.3818873939,-8.61221403723
message,0.149113419266,-4.92181726301
messages,2.3985215107,3.57546546427
messed,-2.8437497869,-2.1204447943
messenger,5.54048042136,-4.92450681179
messy,4.33158054751,-8.56285777515
met,-2.9133492231,-2.92689485052
metal,-2.43295808096,2.49130444086
metallic,0.548093468705,-0.281065213658
metals,-0.658650352306,3.35268313553
mewling,4.28598749615,-8.04564848857
mezzara,4.45770563062,-8.03752568515
mhysa,4.52559985903,-7.76232119201
mice,0.0794201196326,2.59909456177
midday,-3.29203276846,-3.34106751645
midden,-0.592537664414,-1.93325063525
middle,3.64177914674,2.55366758362
middling,0.0568085326175,-0.937134687136
midnight,1.38653992915,0.662762933006
midst,-2.87238168982,1.54585353577
midwife,4.83245258591,-5.62185364948
might,-2.65505229928,-5.70958020202
mightiest,3.88221586496,-0.189620567153
mighty,-2.77243189845,0.904250833125
mikken,1.4949177846,4.68694148784
mikkens,2.42323911141,0.319676764418
miklaz,4.45962326735,-7.88522909701
milady,1.04136312675,-7.63146922247
mild,-1.43247010845,-0.618791269878
mildew,-0.839106473876,0.148018656755
mildly,-0.342396856415,-8.26735022051
mile,-0.106049915287,2.38292674244
miles,-1.14262338583,2.37496278604
milk,-0.825953715982,3.64190124673
milked,4.40483616105,-7.8347877297
milkwater,-2.4465886985,1.98694560756
milkwhite,0.327801785816,4.22937465269
milky,0.294862409252,-1.47559490547
mill,0.427679733592,2.48207860216
miller,2.08562188452,-0.373727871861
millers,3.80165049166,-4.04717902889
million,-1.15437768739,-0.354914479062
mills,4.84977778257,-6.72843350518
milord,-0.736613780898,-5.53839934371
mind,-1.01644526041,-4.89826915345
minded,0.767079309204,-8.03823167357
mindful,4.91762160588,-8.70889471059
minds,1.16645927623,3.30434128612
mine,0.138128594508,-4.11309962501
miners,1.37735221216,-2.26913112084
mines,3.24193816755,0.0783600588339
mingle,2.97878208643,-1.38031091922
mingled,-0.707397285842,4.90664008894
mingling,1.11842136235,-0.0438629888328
miniature,-0.641509830844,4.78627231946
minor,-0.552135721837,-2.17788221882
mint,-0.699493189079,4.1436070949
minute,3.07203116695,-6.72927228181
minutes,2.61855127285,-9.07923660006
miord,0.684203450879,-7.45813461906
mire,5.29434069301,-0.311864486842
mirri,-1.20472828571,-1.91446499318
mirror,2.10088583146,1.67864737542
mirth,3.96613375745,-1.28772616873
miscarriages,3.7557293253,-3.87520693506
mischance,3.1525981234,-6.56676624463
mischief,-0.649253493437,4.42452825954
miserable,-3.50191378746,-1.19318134235
miserably,-2.77427825707,-5.98798961238
misery,3.85527089747,-8.56991528058
misfortune,4.20606968875,-9.02837030552
